id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time
6058140,18.219.9.1-172.31.69.28-56896-80-6,18.219.9.1,56896,172.31.69.28,80,6,18:46.1,16751,5,5,268,935,268,0,53.6,119.8532436,935,0,187,418.1447118,71816.60796,596.9792848,1861.222222,3417.312862,8422,1,16750,4187.5,4271.972339,8422,274,16745,4186.25,4577.377297,8682,28,1,1,0,0,0,0,112,112,298.4896424,298.4896424,0,935,120.3,298.3897712,89036.45556,2,2,0,2,9,0,1,1,1,120.3,53.6,187,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,16751
4418713,172.31.67.57-172.31.0.2-59889-53-17,172.31.67.57,59889,172.31.0.2,53,17,22:40.2,1081,1,1,32,60,32,32,32,0,60,60,60,0,85106.38298,1850.13876,1081,0,1081,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,925.0693802,925.0693802,32,60,46,19.79898987,392,0,0,0,0,0,0,0,0,1,46,32,60,0,0,0,0,0,0,0,16,0,30,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
6547699,52.14.136.135-172.31.69.28-56029-80-6,52.14.136.135,56029,172.31.69.28,80,6,40:23.1,26805,5,5,291,935,291,0,58.2,130.1391563,935,0,187,418.1447118,45737.7355,373.0647267,2978.333333,7942.15783,24103,3,26802,6700.5,11619.95595,24103,286,26802,6700.5,11834.90908,24394,28,1,1,0,0,0,0,112,112,186.5323634,186.5323634,0,935,122.6,299.7403321,89844.26667,2,2,0,2,9,0,1,1,1,122.6,58.2,187,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,26805
1282341,209.222.0.43-172.31.64.103-35337-3128-6,209.222.0.43,35337,172.31.64.103,3128,6,48:57.6,1001862,2,0,0,0,0,0,0,0,0,0,0,0,0,1.996282921,1001862,0,1001862,1001862,1001862,1001862,0,1001862,1001862,0,0,0,0,0,0,0,0,0,0,0,80,0,1.996282921,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14600,0,0,40,0,0,0,0,0,0,0,0,-1,-1,1001862
376313,172.31.66.42-172.31.0.2-64242-53-17,172.31.66.42,64242,172.31.0.2,53,17,37:16.8,491,1,1,38,54,38,38,38,0,54,54,54,0,187372.7088,4073.319756,491,0,491,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2036.659878,2036.659878,38,54,46,11.3137085,128,0,0,0,0,0,0,0,0,1,46,38,54,0,0,0,0,0,0,0,19,0,27,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
68233,172.31.64.125-172.31.0.2-49357-53-17,172.31.64.125,49357,172.31.0.2,53,17,25:36.1,38353,1,1,32,222,32,32,32,0,222,222,222,0,6622.689229,52.14715928,38353,0,38353,38353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,26.07357964,26.07357964,32,222,127,134.3502884,18050,0,0,0,0,0,0,0,0,1,127,32,222,0,0,0,0,0,0,0,16,0,111,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
215890,211.170.54.2-172.31.67.101-63214-3389-6,211.170.54.2,63214,172.31.67.101,3389,6,28:30.6,2262590,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1206.139866,6.629570536,161613.5714,248833.0373,953140,3,2262590,323227.1429,401828.9547,1217101,3,2057035,342839.1667,300063.8119,953140,202178,5,5,0,0,1,0,172,152,3.535770953,3.093799584,0,1173,181.9333333,327.2758702,107109.4952,0,2,1,10,14,0,1,1,0.875,181.9333333,143.5,225.8571429,0,0,0,0,0,0,0,76,0,105,8192,62852,5,20,0,0,0,0,0,0,0,0,-1,-1,2262590
1411058,172.31.64.109-172.31.0.2-54059-53-17,172.31.64.109,54059,172.31.0.2,53,17,00:23.2,1212,1,1,45,73,45,45,45,0,73,73,73,0,97359.73597,1650.165017,1212,0,1212,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,825.0825083,825.0825083,45,73,59,19.79898987,392,0,0,0,0,0,0,0,0,1,59,45,73,0,0,0,0,0,0,0,22,0,36,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
4851883,177.126.184.230-172.31.67.56-33178-445-6,177.126.184.230,33178,172.31.67.56,445,6,03:59.4,753372,7,7,364,583,103,0,52,49.21720566,409,0,83.28571429,147.7517223,1257.015127,18.58311697,57951.69231,76016.51999,151012,3,753168,125528,61496.27203,151261,3,753331,125555.1667,61437.45338,151139,149,4,4,0,0,0,1,148,148,9.291558486,9.291558486,0,409,67.64285714,107.0381723,11457.17033,1,2,1,8,13,0,0,0,1,67.64285714,52,83.28571429,0,0,0,0,0,0,0,26,0,41,8192,0,4,20,0,0,0,0,0,0,0,0,-1,-1,753372
945303,172.31.64.119-172.31.0.2-55882-53-17,172.31.64.119,55882,172.31.0.2,53,17,07:18.5,671,1,1,35,63,35,35,35,0,63,63,63,0,146050.6706,2980.625931,671,0,671,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1490.312966,1490.312966,35,63,49,19.79898987,392,0,0,0,0,0,0,0,0,1,49,35,63,0,0,0,0,0,0,0,17,0,31,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
1295933,172.31.65.64-172.31.0.2-61088-53-17,172.31.65.64,61088,172.31.0.2,53,17,00:58.1,329,1,1,50,66,50,50,50,0,66,66,66,0,352583.5866,6079.027356,329,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3039.513678,3039.513678,50,66,58,11.3137085,128,0,0,0,0,0,0,0,0,1,58,50,66,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
5706514,18.219.193.20-172.31.69.25-43886-80-6,18.219.193.20,43886,172.31.69.25,80,6,46:25.8,103190,6,6,297,935,297,0,49.5,121.2497423,935,0,155.8333333,381.7121516,11939.14139,116.2903382,9380.909091,12099.24332,36870,4,103186,20637.2,32415.94424,78339,1155,103182,20636.4,13424.60339,36870,25,1,1,0,0,0,0,212,200,58.14516911,58.14516911,0,935,102.6666667,275.672511,75995.33333,3,2,0,2,11,0,0,0,1,102.6666667,49.5,155.8333333,0,0,0,0,0,0,0,24,0,77,26883,219,1,32,0,0,0,0,0,0,0,0,-1,-1,103190
2039589,172.31.64.92-172.31.0.2-60959-53-17,172.31.64.92,60959,172.31.0.2,53,17,21:43.5,23042,2,2,72,198,36,36,36,0,99,99,99,0,11717.73284,173.596042,7680.666667,6434.653163,12112,300,22742,22742,0,22742,22742,10930,10930,0,10930,10930,0,0,0,0,0,0,16,16,86.79802101,86.79802101,36,99,67.5,36.37306696,1323,0,0,0,0,0,0,0,0,1,67.5,36,99,0,0,0,0,0,0,0,18,0,49,0,0,1,8,0,0,0,0,0,0,0,0,-1,-1,0
5870112,18.219.193.20-172.31.69.25-43854-80-6,18.219.193.20,43854,172.31.69.25,80,6,47:34.9,79352,5,5,368,935,368,0,73.6,164.5746031,935,0,187,418.1447118,16420.5061,126.0207682,8816.888889,16474.66951,50278,5,79344,19836,21044.97788,50590,4806,79346,19836.5,22030.4151,50278,29,1,1,0,0,0,0,168,168,63.01038411,63.01038411,0,935,130.3,305.4810596,93318.67778,2,2,0,2,9,0,0,0,1,130.3,73.6,187,0,0,0,0,0,0,0,36,0,93,26883,237,1,32,0,0,0,0,0,0,0,0,-1,-1,79352
980877,172.31.66.115-23.217.149.50-51614-443-6,172.31.66.115,51614,23.217.149.50,443,6,24:15.4,5077449,7,7,599,183,517,0,85.57142857,191.3085267,152,0,26.14285714,56.68753117,154.0143485,2.757290127,390573,1375228.971,4967305,1,5077449,846241.5,2046468.967,5023542,22,5060272,843378.6667,2028860.35,4984527,1,3,2,0,0,1,0,152,152,1.378645064,1.378645064,0,517,55.85714286,139.0173521,19325.82418,2,2,1,5,13,0,0,0,1,55.85714286,85.57142857,26.14285714,0,0,0,0,0,0,0,42,0,13,8192,946,3,20,0,0,0,0,0,0,0,0,-1,-1,5077449
4877836,172.31.67.76-172.31.0.2-51483-53-17,172.31.67.76,51483,172.31.0.2,53,17,00:02.8,12699,1,1,49,110,49,49,49,0,110,110,110,0,12520.67092,157.492716,12699,0,12699,12699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,78.74635798,78.74635798,49,110,79.5,43.13351365,1860.5,0,0,0,0,0,0,0,0,1,79.5,49,110,0,0,0,0,0,0,0,24,0,55,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
2841968,147.91.72.152-172.31.66.21-24970-3389-6,147.91.72.152,24970,172.31.66.21,3389,6,33:53.9,3303033,10,7,1128,1581,661,0,112.8,205.138869,1173,0,225.8571429,430.0986044,820.1552936,5.146784788,206439.5625,340714.6161,1150444,55,3303033,367003.6667,453466.6259,1170543,55,3140053,523342.1667,503816.2608,1338093,143114,5,5,0,0,1,0,212,152,3.027520464,2.119264325,0,1173,159.3529412,310.3705328,96329.86765,0,2,1,10,16,0,0,0,0.7,159.3529412,112.8,225.8571429,0,0,0,0,0,0,0,66,0,93,64240,62872,5,20,0,0,0,0,0,0,0,0,-1,-1,3303033
2902358,77.245.86.81-172.31.66.53-60995-3389-6,77.245.86.81,60995,172.31.66.53,3389,6,43:25.2,3879512,11,7,1148,1581,677,0,104.3636364,202.2944748,1173,0,225.8571429,430.0986044,703.4389892,4.639758815,228206.5882,387738.8183,1439496,72,3879512,387951.2,503064.243,1439496,2501,3447678,574613,658029.2477,1760393,153754,5,5,0,0,1,0,232,152,2.835408165,1.80435065,0,1173,151.6111111,305.0826578,93075.4281,0,2,1,10,17,0,1,2,0.636363636,151.6111111,104.3636364,225.8571429,0,0,0,0,0,0,0,63,0,87,8192,62852,5,20,0,0,0,0,0,0,0,0,-1,-1,3879512
5787568,18.219.9.1-172.31.69.25-54043-80-6,18.219.9.1,54043,172.31.69.25,80,6,19:34.6,32721144,5,4,20,964,20,0,4,8.94427191,964,0,241,482,30.07229821,0.275051508,4090143,10972168.89,31213507,2,32721144,8180286,15371908.25,31213507,2,1507194,502398,869873.1672,1506841,29,1,1,0,0,1,0,112,92,0.152806393,0.122245115,0,964,109.3333333,320.5682455,102764,1,2,1,2,8,0,1,1,0.8,109.3333333,4,241,0,0,0,0,0,0,0,2,0,107,8192,211,1,20,1507637,0,1507637,1507637,31213507,0,31213507,31213507,-1,-1,32721144
585754,172.31.67.116-172.31.0.2-61889-53-17,172.31.67.116,61889,172.31.0.2,53,17,07:49.8,1181,1,1,37,95,37,37,37,0,95,95,95,0,111769.6867,1693.480102,1181,0,1181,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,846.7400508,846.7400508,37,95,66,41.01219331,1682,0,0,0,0,0,0,0,0,1,66,37,95,0,0,0,0,0,0,0,18,0,47,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
4479231,172.31.67.64-172.31.0.2-54802-53-17,172.31.67.64,54802,172.31.0.2,53,17,48:57.6,1276,1,1,47,175,47,47,47,0,175,175,175,0,173981.1912,1567.398119,1276,0,1276,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,783.6990596,783.6990596,47,175,111,90.50966799,8192,0,0,0,0,0,0,0,0,1,111,47,175,0,0,0,0,0,0,0,23,0,87,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
7122764,18.219.193.20-172.31.69.25-36516-80-6,18.219.193.20,36516,172.31.69.25,80,6,56:22.1,76259,5,5,361,935,361,0,72.2,161.444108,935,0,187,418.1447118,16994.71538,131.1320631,8473.222222,11103.46826,31984,3,76250,19062.5,12641.92745,31987,5732,76256,19064,15403.49196,37721,20,1,1,0,0,0,0,168,168,65.56603155,65.56603155,0,935,129.6,304.8832928,92953.82222,2,2,0,2,9,0,0,0,1,129.6,72.2,187,0,0,0,0,0,0,0,36,0,93,26883,219,1,32,0,0,0,0,0,0,0,0,-1,-1,76259
924170,172.31.67.46-172.31.0.2-49293-53-17,172.31.67.46,49293,172.31.0.2,53,17,28:08.9,269,1,1,40,136,40,40,40,0,136,136,136,0,654275.0929,7434.944238,269,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3717.472119,3717.472119,40,136,88,67.88225099,4608,0,0,0,0,0,0,0,0,1,88,40,136,0,0,0,0,0,0,0,20,0,68,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
6614317,18.219.9.1-172.31.69.28-53048-80-6,18.219.9.1,53048,172.31.69.28,80,6,57:03.4,160350,5,5,259,935,259,0,51.8,115.8283212,935,0,187,418.1447118,7446.211413,62.36357967,17816.66667,35836.47434,95375,3,160346,40086.5,47271.30848,95375,320,160341,40085.25,47600.97292,95689,24,1,1,0,0,0,0,112,112,31.18178983,31.18178983,0,935,119.4,297.9079649,88749.15556,2,2,0,2,9,0,1,1,1,119.4,51.8,187,0,0,0,0,0,0,0,25,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,160350
5702824,18.221.219.4-172.31.69.25-36636-21-6,18.221.219.4,36636,172.31.69.25,21,6,22:14.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20,1000000,1000000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0,0,0,0,0,0,0,0,-1,-1,1
6285515,213.202.230.232-172.31.67.95-41620-3389-6,213.202.230.232,41620,172.31.67.95,3389,6,26:52.1,90107636,14,11,1435,1731,725,0,102.5,191.1160541,1179,0,157.3636364,353.9718273,35.13575697,0.277445965,3754484.833,17604820.84,86400740,45,3706821,285140.0769,325933.5783,1305554,40390,90107591,9010759.1,27193438.96,86400740,51542,7,5,0,0,0,1,292,232,0.15536974,0.122076224,0,1179,126.64,269.7477031,72763.82333,1,2,1,12,24,0,1,2,0.785714286,126.64,102.5,157.3636364,0,0,0,0,0,0,0,57,0,69,8192,0,7,20,3706896,0,3706896,3706896,86400740,0,86400740,86400740,-1,-1,90107636
3417115,172.31.67.73-172.31.0.2-50243-53-17,172.31.67.73,50243,172.31.0.2,53,17,19:41.3,1344,1,1,45,106,45,45,45,0,106,106,106,0,112351.1905,1488.095238,1344,0,1344,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,744.047619,744.047619,45,106,75.5,43.13351365,1860.5,0,0,0,0,0,0,0,0,1,75.5,45,106,0,0,0,0,0,0,0,22,0,53,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
4833895,172.31.67.102-172.31.0.2-55336-53-17,172.31.67.102,55336,172.31.0.2,53,17,15:39.0,1682,1,1,35,83,35,35,35,0,83,83,83,0,70154.57788,1189.060642,1682,0,1682,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,594.530321,594.530321,35,83,59,33.9411255,1152,0,0,0,0,0,0,0,0,1,59,35,83,0,0,0,0,0,0,0,17,0,41,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
5370735,172.31.66.56-172.217.7.193-50584-443-6,172.31.66.56,50584,172.217.7.193,443,6,04:56.0,1178211,10,8,520,3100,202,0,52,82.33400809,1430,0,387.5,605.4929515,3072.454764,15.27739938,69306.52941,190194.2814,682224,1,1177919,130879.8889,251615.2892,682224,16,1166930,166704.2857,286176.1471,693508,1,4,4,0,0,1,0,212,172,8.4874441,6.78995528,0,1430,201.1111111,428.9268262,183978.2222,2,2,1,8,17,0,1,1,0.8,201.1111111,52,387.5,0,0,0,0,0,0,0,28,0,172,8192,176,4,20,0,0,0,0,0,0,0,0,-1,-1,1178211
5902451,18.219.32.43-172.31.69.28-57434-80-6,18.219.32.43,57434,172.31.69.28,80,6,12:15.5,25123,5,5,316,935,316,0,63.2,141.3194962,935,0,187,418.1447118,49795.00856,398.0416352,2791.444444,4171.701724,10088,2,25121,6280.25,4296.197728,10088,298,25117,6279.25,4568.940021,10382,24,1,1,0,0,0,0,112,112,199.0208176,199.0208176,0,935,125.1,301.4006009,90842.32222,2,2,0,2,9,0,1,1,1,125.1,63.2,187,0,0,0,0,0,0,0,31,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,25123
6269007,18.216.200.189-172.31.69.28-58759-80-6,18.216.200.189,58759,172.31.69.28,80,6,27:38.4,17631,5,5,299,935,299,0,59.8,133.7168651,935,0,187,418.1447118,69990.35789,567.182803,1959,5152.868619,15666,3,17628,4407,7514.518658,15666,328,17625,4406.25,7749.064777,15995,27,1,1,0,0,0,0,112,112,283.5914015,283.5914015,0,935,123.4,300.2499699,90150.04444,2,2,0,2,9,0,1,1,1,123.4,59.8,187,0,0,0,0,0,0,0,29,0,93,65535,219,1,20,0,0,0,0,0,0,0,0,-1,-1,17631
899052,172.31.65.25-23.13.165.231-49644-80-6,172.31.65.25,49644,23.13.165.231,80,6,54:11.5,116432824,17,16,445,2504,434,0,26.17647059,105.0947402,1460,0,156.5,434.3316705,25.32790925,0.283425231,3638525.75,4774212.486,10016187,16,116432824,7277051.5,4391962.059,10046492,30317,116402459,7760163.933,4088041.546,10046577,31,1,1,0,0,0,0,352,464,0.146006937,0.137418294,0,1460,89.36363636,313.5666614,98324.05114,2,2,0,2,32,0,0,0,0.941176471,89.36363636,26.17647059,156.5,0,0,0,0,0,0,0,13,0,75,8192,946,12,20,85355.41667,190528.61,690365,30284,9614850.333,1364407.827,10016187,5282351,-1,-1,116432824
3622278,172.31.67.61-138.197.51.123-51329-443-6,172.31.67.61,51329,138.197.51.123,443,6,36:17.6,39927,1,1,0,0,0,0,0,0,0,0,0,0,0,50.09141684,39927,0,39927,39927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,20,25.04570842,25.04570842,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,32,0,0,0,0,0,0,0,0,-1,-1,39927
4611051,211.79.72.214-172.31.67.119-60526-445-6,211.79.72.214,60526,172.31.67.119,445,6,10:48.0,213572,3,3,0,0,0,0,0,0,0,0,0,0,0,28.09357032,42714.4,95407.767,213385,30,213508,106754,150888.1018,213448,60,213509,106754.5,150925.5785,213475,34,0,0,0,0,0,1,72,72,14.04678516,14.04678516,0,0,0,0,0,1,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0,0,0,0,0,0,0,0,-1,-1,213572
2495888,196.52.43.66-172.31.66.35-6666-139-6,196.52.43.66,6666,172.31.66.35,139,6,11:33.7,31350525,3,1,0,0,0,0,0,0,0,0,0,0,0,0.12758957,10450175,17887017.04,31103833,110,31350525,15675262.5,21819293.65,31103833,246692,0,0,0,0,0,0,0,0,0,1,0,60,24,0.095692177,0.031897392,0,0,0,0,0,0,2,1,0,2,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,8192,0,20,246692,0,246692,246692,31103833,0,31103833,31103833,-1,-1,31350525
504654,172.31.64.44-169.254.169.254-50637-80-6,172.31.64.44,50637,169.254.169.254,80,6,27:36.4,923,5,5,161,488,161,0,32.2,72.00138888,488,0,97.6,218.2402346,703141.9285,10834.23619,102.5555556,79.00017581,228,0,777,194.25,124.4651892,341,70,695,173.75,125.9374845,291,0,1,1,0,0,0,0,112,112,5417.118093,5417.118093,0,488,64.9,157.0367614,24660.54444,2,2,0,2,9,0,1,2,1,64.9,32.2,97.6,0,0,0,0,0,0,0,16,0,48,8192,149,1,20,0,0,0,0,0,0,0,0,-1,-1,923
4421258,172.31.69.23-172.31.0.2-58253-53-17,172.31.69.23,58253,172.31.0.2,53,17,02:07.4,19205,1,1,31,87,31,31,31,0,87,87,87,0,6144.233273,104.139547,19205,0,19205,19205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,52.0697735,52.0697735,31,87,59,39.59797975,1568,0,0,0,0,0,0,0,0,1,59,31,87,0,0,0,0,0,0,0,15,0,43,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
5502704,172.31.67.56-172.31.0.2-53918-53-17,172.31.67.56,53918,172.31.0.2,53,17,59:20.2,493,1,1,41,104,41,41,41,0,104,104,104,0,294117.6471,4056.795132,493,0,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2028.397566,2028.397566,41,104,72.5,44.54772721,1984.5,0,0,0,0,0,0,0,0,1,72.5,41,104,0,0,0,0,0,0,0,20,0,52,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
2060867,85.117.78.89-172.31.65.36-49333-445-6,85.117.78.89,49333,172.31.65.36,445,6,05:25.4,220129,3,3,0,0,0,0,0,0,0,0,0,0,0,27.25674491,44025.8,98330.64803,219925,1,220006,110003,155566.3203,220005,1,220049,110024.5,155544.4,220011,38,0,0,0,0,0,1,72,72,13.62837245,13.62837245,0,0,0,0,0,1,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0,0,0,0,0,0,0,0,-1,-1,220129
1925556,196.52.84.25-172.31.64.81-50925-3389-6,196.52.84.25,50925,172.31.64.81,3389,6,23:46.7,2702793,9,9,1278,1640,677,0,142,213.2674377,1173,0,182.2222222,382.692036,1079.62393,6.659777497,158987.8235,244366.1394,969957,26,2702793,337849.125,377695.3171,1185238,193,2542588,317823.5,291595.6566,969957,110388,6,6,0,0,1,0,192,204,3.329888748,3.329888748,0,1173,162.1111111,301.2493376,90751.1634,0,2,1,12,17,0,2,2,1,162.1111111,142,182.2222222,0,0,0,0,0,0,0,71,0,91,8192,62856,6,20,0,0,0,0,0,0,0,0,-1,-1,2702793
4873121,5.101.40.43-172.31.66.15-56892-3389-6,5.101.40.43,56892,172.31.66.15,3389,6,53:02.2,1723208,8,7,1048,1429,581,0,131,196.1515449,1149,0,204.1428571,420.4990799,1437.435295,8.704694964,123086.2857,241051.3719,937616,4,1723208,246172.5714,389381.5876,1123357,4,1605251,267541.8333,329307.0332,937616,118333,5,5,0,0,1,0,168,148,4.642503981,4.062190983,0,1149,165.1333333,310.5545424,96444.12381,0,2,1,10,14,0,0,0,0.875,165.1333333,131,204.1428571,0,0,0,0,0,0,0,69,0,95,8192,62952,5,20,0,0,0,0,0,0,0,0,-1,-1,1723208
2070436,24.234.124.9-172.31.65.85-54313-3389-6,24.234.124.9,54313,172.31.65.85,3389,6,13:15.0,1536045,8,7,1128,1581,661,0,141,222.6233206,1173,0,225.8571429,430.0986044,1763.620206,9.765338906,109717.5,246162.6946,953146,49,1536045,219435,382812.9523,1084724,6537,1454416,242402.6667,348715.0817,953146,89780,5,5,0,0,1,0,172,152,5.20818075,4.557158156,0,1173,180.6,325.5456518,105979.9714,0,2,1,10,14,0,1,2,0.875,180.6,141,225.8571429,0,0,0,0,0,0,0,75,0,105,8192,62872,5,20,0,0,0,0,0,0,0,0,-1,-1,1536045
2626236,172.31.66.57-172.31.0.2-58291-53-17,172.31.66.57,58291,172.31.0.2,53,17,06:31.7,270,1,1,36,52,36,36,36,0,52,52,52,0,325925.9259,7407.407407,270,0,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3703.703704,3703.703704,36,52,44,11.3137085,128,0,0,0,0,0,0,0,0,1,44,36,52,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
1153419,172.31.64.11-172.31.0.2-51074-53-17,172.31.64.11,51074,172.31.0.2,53,17,31:24.8,665,1,1,36,52,36,36,36,0,52,52,52,0,132330.8271,3007.518797,665,0,665,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1503.759398,1503.759398,36,52,44,11.3137085,128,0,0,0,0,0,0,0,0,1,44,36,52,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
3967002,172.31.67.67-23.46.60.23-51139-443-6,172.31.67.67,51139,23.46.60.23,443,6,59:05.0,5866877,10,10,355,6609,198,0,35.5,69.47301634,1460,0,660.9,671.7397727,1187.002898,3.40896869,308783,1261758.487,5516228,0,5866877,651875.2222,1825375.481,5516228,24,5834885,648320.5556,1907050.743,5733610,0,3,4,0,0,1,0,212,212,1.704484345,1.704484345,0,1460,348.2,564.7623254,318956.4842,2,2,1,7,19,0,1,1,1,348.2,35.5,660.9,0,0,0,6320,5,197068,0,17,0,330,8192,946,3,20,318645,0,318645,318645,5516228,0,5516228,5516228,-1,-1,5866877
5429476,172.31.67.124-172.31.0.2-55048-53-17,172.31.67.124,55048,172.31.0.2,53,17,07:25.3,1084,1,1,41,96,41,41,41,0,96,96,96,0,126383.7638,1845.01845,1084,0,1084,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,922.5092251,922.5092251,41,96,68.5,38.89087297,1512.5,0,0,0,0,0,0,0,0,1,68.5,41,96,0,0,0,0,0,0,0,20,0,48,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
4528723,172.31.66.5-172.31.0.2-60182-53-17,172.31.66.5,60182,172.31.0.2,53,17,42:15.6,243,1,1,51,67,51,51,51,0,67,67,67,0,485596.7078,8230.452675,243,0,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4115.226337,4115.226337,51,67,59,11.3137085,128,0,0,0,0,0,0,0,0,1,59,51,67,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
3211150,172.31.67.112-172.31.0.2-63830-53-17,172.31.67.112,63830,172.31.0.2,53,17,27:29.9,362,1,1,40,56,40,40,40,0,56,56,56,0,265193.3702,5524.861878,362,0,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2762.430939,2762.430939,40,56,48,11.3137085,128,0,0,0,0,0,0,0,0,1,48,40,56,0,0,0,0,0,0,0,20,0,28,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0
